reference_date,location,horizon,target,target_end_date,output_type,output_type_id,value
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.01,46.99
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.025,51
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.05,55
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.1,59.900000000000006
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.15,63
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.2,66
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.25,68
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.3,73
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.35,78
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.4,84
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.45,89
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.5,95
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.55,101
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.6,105
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.65,107
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.7,109
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.75,112
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.8,115
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.85,118
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.9,122
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.95,128
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.975,133
2025-12-20,01,0,wk inc rsv hosp,2025-12-20,quantile,0.99,138
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.01,43
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.025,48
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.05,52
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.1,58
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.15,62
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.2,66
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.25,68
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.3,73
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.35,80
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.4,87
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.45,93
2025-12-20,01,1,wk inc rsv hosp,2025-12-27,quantile,0.5,100
