reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.01,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.025,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.05,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.1,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.15,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.2,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.25,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.3,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.35,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.4,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.45,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.5,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.55,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.6,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.65,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.7,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.75,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.8,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.85,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.9,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.95,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.975,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,01,quantile,0.99,0.0033
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.01,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.025,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.05,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.1,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.15,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.2,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.25,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.3,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.35,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.4,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.45,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.5,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.55,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.6,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.65,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.7,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.75,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.8,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.85,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.9,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.95,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.975,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,02,quantile,0.99,0.0059
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.01,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.025,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.05,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.1,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.15,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.2,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.25,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.3,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.35,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.4,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.45,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.5,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.55,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.6,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.65,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.7,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.75,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.8,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.85,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.9,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.95,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.975,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,04,quantile,0.99,0.0024
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.01,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.025,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.05,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.1,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.15,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.2,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.25,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.3,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.35,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.4,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.45,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.5,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.55,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.6,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.65,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.7,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.75,0.0103
2026-02-14,-1,wk inc rsv prop ed visits,2026-02-07,05,quantile,0.8,0.0103
