reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.01,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.025,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.05,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.1,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.15,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.2,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.25,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.3,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.35,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.4,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.45,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.5,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.55,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.6,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.65,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.7,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.75,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.8,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.85,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.9,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.95,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.975,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,01,quantile,0.99,122
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.01,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.025,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.05,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.1,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.15,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.2,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.25,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.3,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.35,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.4,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.45,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.5,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.55,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.6,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.65,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.7,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.75,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.8,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.85,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.9,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.95,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.975,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,02,quantile,0.99,6
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.01,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.025,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.05,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.1,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.15,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.2,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.25,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.3,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.35,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.4,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.45,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.5,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.55,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.6,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.65,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.7,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.75,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.8,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.85,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.9,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.95,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.975,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,04,quantile,0.99,39
2026-01-17,-1,wk inc rsv hosp,2026-01-10,05,quantile,0.01,52
2026-01-17,-1,wk inc rsv hosp,2026-01-10,05,quantile,0.025,52
