reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.01,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.025,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.05,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.1,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.15,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.2,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.25,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.3,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.35,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.4,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.45,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.5,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.55,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.6,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.65,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.7,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.75,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.8,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.85,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.9,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.95,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.975,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,01,quantile,0.99,12
2026-09-26,-1,wk inc rsv hosp,2026-09-19,02,quantile,0.01,6
2026-09-26,-1,wk inc rsv hosp,2026-09-19,02,quantile,0.025,6
2026-09-26,-1,wk inc rsv hosp,2026-09-19,02,quantile,0.05,6
2026-09-26,-1,wk inc rsv hosp,2026-09-19,02,quantile,0.1,6
2026-09-26,-1,wk inc rsv hosp,2026-09-19,02,quantile,0.15,6
2026-09-26,-1,wk inc rsv hosp,2026-09-19,02,quantile,0.2,6
