reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.01,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.025,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.05,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.1,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.15,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.2,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.25,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.3,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.35,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.4,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.45,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.5,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.55,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.6,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.65,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.7,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.75,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.8,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.85,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.9,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.95,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.975,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,01,quantile,0.99,76
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.01,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.025,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.05,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.1,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.15,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.2,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.25,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.3,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.35,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.4,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.45,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.5,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.55,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.6,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.65,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.7,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.75,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.8,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.85,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.9,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.95,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.975,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,02,quantile,0.99,0
2025-12-13,-1,wk inc rsv hosp,2025-12-06,04,quantile,0.01,3
2025-12-13,-1,wk inc rsv hosp,2025-12-06,04,quantile,0.025,3
2025-12-13,-1,wk inc rsv hosp,2025-12-06,04,quantile,0.05,3
