reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.01,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.025,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.05,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.1,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.15,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.2,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.25,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.3,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.35,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.4,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.45,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.5,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.55,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.6,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.65,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.7,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.75,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.8,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.85,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.9,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.95,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.975,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,01,quantile,0.99,31
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.01,2
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.025,2
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.05,2
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.1,2
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.15,2
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.2,2
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.25,2
2025-11-22,-1,wk inc rsv hosp,2025-11-15,02,quantile,0.3,2
