reference_date,horizon,target,target_end_date,location,output_type,output_type_id,value
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.01,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.025,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.05,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.1,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.15,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.2,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.25,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.3,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.35,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.4,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.45,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.5,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.55,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.6,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.65,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.7,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.75,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.8,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.85,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.9,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.95,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.975,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,01,quantile,0.99,45
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.01,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.025,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.05,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.1,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.15,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.2,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.25,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.3,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.35,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.4,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.45,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.5,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.55,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.6,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.65,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.7,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.75,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.8,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.85,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.9,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.95,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.975,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,02,quantile,0.99,0
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.01,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.025,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.05,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.1,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.15,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.2,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.25,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.3,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.35,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.4,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.45,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.5,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.55,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.6,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.65,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.7,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.75,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.8,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.85,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.9,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.95,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.975,4
2025-12-06,-1,wk inc rsv hosp,2025-11-29,04,quantile,0.99,4
